prob,traj,current_path,matched_position_on_prev_edge,matched_position_on_current_edge
Path1
1,"[33.59481259368695, 130.3564219550512]","(9567, 9622)","(33.594748594552705, 130.35639609320367)","(33.594748594552705, 130.35639609320367)"
-15.714094482113566,"[33.59473509251475, 130.3564877320364]","(9567, 9622)","(33.594748594552705, 130.35639609320367)","(33.594711091163205, 130.35646768027436)"
-27.217512483745082,"[33.59462059571742, 130.3565626033864]","(9567, 9622)","(33.594711091163205, 130.35646768027436)","(33.59460684461299, 130.3565394272381)"
-31.586824583786385,"[33.59450783816501, 130.3566066083781]","(9567, 9622)","(33.59460684461299, 130.3565394272381)","(33.59450413538638, 130.35660036770506)"
-52.57492903215381,"[33.59442186079323, 130.356698893132]","(9567, 9622)","(33.59450413538638, 130.35660036770506)","(33.59440004628142, 130.35666212689523)"
-102.58022122683431,"[33.59432558415792, 130.3567878670342]","(9567, 9622)","(33.59440004628142, 130.35666212689523)","(33.5942929, 130.3567257)"
-225.9340728074547,"[33.59421668228097, 130.3568652320004]","(9567, 9622)","(33.5942929, 130.3567257)","(33.5942278, 130.3567214)"
